id,district,sq_mt_built,n_rooms,n_bathrooms,buy_price,buy_price_by_area
4326,Centro,150.0,3,3,690000,4600
4325,Centro,179.0,5,5,999000,5581
4324,Centro,79.0,2,2,760000,9620
4323,Centro,247.0,3,2,1050000,4251
4319,Centro,169.0,3,2,999000,5911
4318,Lavapiés-Embajadores,152.0,3,2,1150000,7566
4317,Lavapiés-Embajadores,159.0,5,2,550000,3459
4316,Centro,246.0,4,3,887000,3606
4315,Centro,168.0,4,2,999000,5946
4313,Malasaña-Universidad,43.0,1,1,285000,6628
4312,Centro,78.0,1,1,485000,6218
4311,Lavapiés-Embajadores,152.0,5,4,750000,4934
4310,Centro,77.0,1,1,392000,5091
4309,Malasaña-Universidad,65.0,1,1,315000,4846
4308,Malasaña-Universidad,142.0,3,1,600000,4225
4307,Lavapiés-Embajadores,48.0,2,1,210000,4375
4306,Lavapiés-Embajadores,46.0,1,1,219000,4761
4305,Lavapiés-Embajadores,87.0,3,1,390000,4483
4304,Malasaña-Universidad,108.0,3,2,575000,5324
4303,Malasaña-Universidad,114.0,4,1,484000,4246
4302,Palacio,175.0,4,2,999999,5714
4301,Lavapiés-Embajadores,258.0,7,2,875000,3391
4300,Lavapiés-Embajadores,42.0,1,1,199000,4738
4298,Lavapiés-Embajadores,61.0,3,1,270000,4426
4297,Centro,76.0,1,1,399000,5250
4296,Chueca-Justicia,127.0,4,2,315000,2480
4295,Palacio,81.0,2,1,389000,4802
4294,Huertas-Cortes,146.0,3,2,1200000,8219
4293,Lavapiés-Embajadores,83.0,2,1,349000,4205
4292,Palacio,63.0,2,1,260000,4127
4291,Centro,162.0,3,3,850000,5247
4290,Lavapiés-Embajadores,70.0,3,1,230000,3286
4289,Malasaña-Universidad,90.0,2,3,590000,6556
4288,Centro,75.0,1,1,350000,4667
4287,Centro,89.0,1,1,435000,4888
4286,Centro,185.0,3,3,895000,4838
4285,Chueca-Justicia,237.0,7,5,1150000,4852
4284,Centro,162.0,3,2,790000,4877
4283,Malasaña-Universidad,56.0,2,1,299000,5339
4282,Huertas-Cortes,42.0,1,1,265000,6310
4281,Malasaña-Universidad,78.0,1,1,485000,6218
4280,Malasaña-Universidad,78.0,1,1,485000,6218
4279,Palacio,47.0,1,1,190000,4043
4278,Centro,185.0,3,3,725000,3919
4277,Centro,159.0,5,5,940000,5912
4276,Palacio,78.0,1,1,385000,4936
4275,Centro,110.0,3,3,750000,6818
4274,Centro,94.0,2,2,540000,5745
4273,Centro,152.0,3,3,595000,3914
4272,Huertas-Cortes,95.0,4,2,395000,4158
4271,Lavapiés-Embajadores,45.0,1,1,219000,4867
4270,Malasaña-Universidad,82.0,2,2,520000,6341
4269,Sol,52.0,2,1,290000,5577
4268,Malasaña-Universidad,87.0,2,2,520000,5977
4267,Centro,141.0,1,2,650000,4610
4266,Centro,257.0,4,3,995000,3872
4265,Centro,129.0,6,6,1100000,8527
4264,Chueca-Justicia,55.0,1,1,275000,5000
4263,Lavapiés-Embajadores,99.0,3,2,395000,3990
4262,Centro,121.0,2,1,490000,4050
4260,Malasaña-Universidad,81.0,2,1,395000,4877
4258,Lavapiés-Embajadores,86.0,3,1,345000,4012
4257,Malasaña-Universidad,165.0,3,2,632500,3833
4256,Chueca-Justicia,254.0,4,4,1100000,4331
4255,Malasaña-Universidad,107.0,2,2,875000,8178
4254,Chueca-Justicia,49.0,1,1,420000,8571
4253,Centro,91.0,3,2,550000,6044
4251,Centro,19.0,0,1,198000,10421
4250,Centro,90.0,3,1,535000,5944
4249,Centro,116.0,3,1,537277,4632
4248,Malasaña-Universidad,114.0,3,3,475000,4167
4247,Malasaña-Universidad,38.0,1,1,199000,5237
4246,Malasaña-Universidad,53.0,2,1,210000,3962
4245,Palacio,56.0,1,1,349000,6232
4244,Lavapiés-Embajadores,91.0,3,1,460000,5055
4243,Lavapiés-Embajadores,78.0,1,1,228400,2928
4242,Malasaña-Universidad,42.0,1,1,339000,8071
4241,Malasaña-Universidad,57.0,2,1,350000,6140
4240,Lavapiés-Embajadores,79.0,2,1,315000,3987
4239,Lavapiés-Embajadores,32.0,2,1,189000,5906
4238,Lavapiés-Embajadores,26.0,1,1,178000,6846
4237,Lavapiés-Embajadores,109.0,4,2,525000,4817
4236,Lavapiés-Embajadores,64.0,1,1,275000,4297
4235,Chueca-Justicia,134.0,5,1,520000,3881
4234,Lavapiés-Embajadores,79.0,1,1,490000,6203
4233,Lavapiés-Embajadores,72.0,1,1,490000,6806
4232,Lavapiés-Embajadores,84.0,1,1,490000,5833
4231,Chueca-Justicia,191.0,3,2,1125000,5890
4230,Malasaña-Universidad,125.0,3,2,415000,3320
4229,Malasaña-Universidad,94.0,4,2,525000,5585
4228,Palacio,138.0,3,3,530000,3841
4227,Lavapiés-Embajadores,137.0,4,2,634999,4635
4226,Malasaña-Universidad,112.0,3,2,520000,4643
4225,Chueca-Justicia,101.0,3,2,550000,5446
4224,Malasaña-Universidad,78.0,1,1,485000,6218
4223,Centro,62.0,1,1,410000,6613
4222,Centro,258.0,5,2,915000,3547
4221,Sol,84.0,1,1,650000,7738
4220,Centro,107.0,4,1,670000,6262
4219,Huertas-Cortes,65.0,1,2,370000,5692
4218,Huertas-Cortes,72.0,1,1,485000,6736
4217,Lavapiés-Embajadores,108.0,3,1,540000,5000
4216,Malasaña-Universidad,82.0,2,2,520000,6341
4215,Malasaña-Universidad,82.0,2,2,520000,6341
4214,Malasaña-Universidad,159.0,5,5,940000,5912
4213,Malasaña-Universidad,94.0,2,2,540000,5745
4212,Malasaña-Universidad,94.0,2,2,540000,5745
4211,Palacio,88.0,2,2,440000,5000
4210,Palacio,126.0,0,1,380000,3016
4209,Chueca-Justicia,179.0,5,5,999000,5581
4208,Lavapiés-Embajadores,173.0,4,3,599000,3462
4207,Palacio,112.0,2,1,660000,5893
4206,Centro,70.0,2,2,515000,7357
4205,Centro,129.0,6,6,1100000,8527
4204,Centro,116.0,2,1,690000,5948
4203,Centro,101.0,3,2,850000,8416
4202,Centro,100.0,4,2,380000,3800
4201,Centro,152.0,3,2,800000,5263
4200,Centro,161.0,4,3,850000,5280
4199,Centro,93.0,1,2,500000,5376
4198,Centro,209.0,3,4,1300000,6220
4197,Centro,105.0,2,2,525000,5000
4196,Centro,82.0,2,2,499000,6085
4195,Lavapiés-Embajadores,62.0,3,1,341780,5513
4194,Centro,73.0,1,1,230000,3151
4193,Centro,78.0,1,1,485000,6218
4192,Centro,45.0,1,1,330000,7333
4191,Malasaña-Universidad,72.0,2,1,398000,5528
4190,Centro,147.0,1,2,1000000,6803
4189,Centro,76.0,1,1,370000,4868
4188,Centro,179.0,5,5,999000,5581
4187,Centro,144.0,3,2,650000,4514
4186,Centro,140.0,4,2,740000,5286
4185,Centro,119.0,3,2,725000,6092
4183,Palacio,60.0,1,1,410000,6833
4182,Palacio,105.0,2,2,475000,4524
4181,Malasaña-Universidad,94.0,2,2,540000,5745
4180,Malasaña-Universidad,159.0,5,5,940000,5912
4179,Palacio,40.0,2,1,189000,4725
4178,Huertas-Cortes,38.0,0,1,189000,4974
4177,Malasaña-Universidad,93.0,2,1,429000,4613
4176,Palacio,50.0,1,1,219000,4380
4175,Malasaña-Universidad,50.0,1,1,234000,4680
4174,Palacio,41.0,1,1,212000,5171
4173,Malasaña-Universidad,79.0,2,2,350000,4430
4172,Huertas-Cortes,71.0,2,1,340000,4789
4171,Malasaña-Universidad,86.0,2,1,450000,5233
4170,Palacio,54.0,2,1,230000,4259
4169,Lavapiés-Embajadores,81.0,3,1,325000,4012
4168,Chueca-Justicia,45.0,2,1,189000,4200
4167,Lavapiés-Embajadores,104.0,2,2,590000,5673
4166,Chueca-Justicia,189.0,1,2,1125000,5952
4165,Malasaña-Universidad,133.0,2,3,915906,6887
4164,Palacio,310.0,9,3,1200000,3871
4163,Huertas-Cortes,56.0,1,1,239000,4268
4162,Centro,37.0,2,1,195000,5270
4161,Centro,75.0,1,1,299000,3987
4160,Centro,100.0,4,2,365000,3650
4159,Centro,145.0,3,2,399000,2752
4158,Palacio,35.0,1,1,227000,6486
4157,Malasaña-Universidad,159.0,5,5,940000,5912
4156,Lavapiés-Embajadores,31.0,0,1,139000,4484
4155,Centro,180.0,4,3,1200000,6667
4154,Palacio,93.0,3,1,450000,4839
4153,Lavapiés-Embajadores,71.0,1,1,290000,4085
4152,Malasaña-Universidad,110.0,3,1,475000,4318
4151,Malasaña-Universidad,139.0,5,2,499000,3590
4150,Malasaña-Universidad,65.0,2,1,285000,4385
4149,Centro,63.0,1,1,340000,5397
4148,Centro,45.0,2,1,199000,4422
4147,Lavapiés-Embajadores,41.0,2,1,250000,6098
4146,Chueca-Justicia,178.0,5,2,950000,5337
4145,Malasaña-Universidad,125.0,3,2,499000,3992
4143,Centro,87.0,2,2,520000,5977
4142,Sol,40.0,0,1,240000,6000
4141,Malasaña-Universidad,63.0,1,1,369000,5857
4139,Centro,206.0,3,2,875000,4248
4138,Lavapiés-Embajadores,95.0,3,1,350000,3684
4137,Centro,87.0,2,2,520000,5977
4136,Centro,127.0,2,2,700000,5512
4135,Malasaña-Universidad,64.0,1,1,390000,6094
4134,Palacio,162.0,3,2,790000,4877
4133,Centro,143.0,3,2,1100000,7692
4132,Centro,235.0,4,3,855000,3638
4131,Centro,50.0,1,1,185000,3700
4130,Chueca-Justicia,46.0,0,1,269000,5848
4129,Lavapiés-Embajadores,58.0,2,1,240000,4138
4128,Huertas-Cortes,110.0,2,2,920000,8364
4127,Malasaña-Universidad,43.0,1,1,215000,5000
4126,Malasaña-Universidad,36.0,1,1,240000,6667
4124,Palacio,100.0,3,1,515000,5150
4123,Centro,81.0,2,2,540000,6667
4122,Chueca-Justicia,150.0,3,2,685000,4567
4121,Malasaña-Universidad,100.0,2,2,465000,4650
4120,Malasaña-Universidad,78.0,1,1,485000,6218
4119,Lavapiés-Embajadores,80.0,2,1,330000,4125
4118,Centro,34.0,0,1,198000,5824
4117,Centro,102.0,4,1,360000,3529
4116,Centro,80.0,2,2,560000,7000
4115,Lavapiés-Embajadores,50.0,1,1,335000,6700
4114,Centro,154.0,3,3,1190000,7727
4113,Centro,186.0,2,2,640000,3441
4112,Centro,155.0,3,2,950000,6129
4111,Centro,224.0,5,2,1100000,4911
4110,Lavapiés-Embajadores,50.0,2,1,249990,5000
4109,Centro,75.0,1,1,420000,5600
4108,Lavapiés-Embajadores,60.0,1,1,252500,4208
4107,Lavapiés-Embajadores,96.0,2,1,398000,4146
4106,Lavapiés-Embajadores,261.0,3,2,1150000,4406
4105,Centro,233.0,3,3,895000,3841
4104,Lavapiés-Embajadores,95.0,1,1,250000,2632
4103,Chueca-Justicia,62.0,1,1,430000,6935
4102,Centro,103.0,2,1,370000,3592
4101,Lavapiés-Embajadores,30.0,1,1,135000,4500
4100,Malasaña-Universidad,53.0,2,1,210000,3962
4099,Centro,179.0,5,5,999000,5581
4098,Centro,115.0,1,2,580000,5043
4097,Lavapiés-Embajadores,88.0,3,2,375500,4267
4096,Centro,143.0,4,2,598000,4182
4095,Sol,120.0,2,2,584000,4867
4094,Centro,47.0,0,1,195000,4149
4093,Sol,119.0,2,2,495000,4160
4090,Huertas-Cortes,60.0,2,1,410000,6833
4088,Palacio,152.0,2,2,1500000,9868
4087,Lavapiés-Embajadores,94.0,2,2,520000,5532
4085,Chueca-Justicia,198.0,4,3,875000,4419
4083,Lavapiés-Embajadores,102.0,2,2,499000,4892
4082,Centro,110.0,2,1,465000,4227
4080,Centro,105.0,3,1,480000,4571
4079,Centro,79.0,1,1,450000,5696
4078,Centro,180.0,3,2,920000,5111
4077,Centro,145.0,4,2,645000,4448
4075,Malasaña-Universidad,179.0,4,1,770000,4302
4074,Palacio,165.0,4,2,775000,4697
4073,Malasaña-Universidad,40.0,1,1,240000,6000
4072,Palacio,46.0,1,1,179000,3891
4071,Lavapiés-Embajadores,144.0,4,2,480000,3333
4070,Lavapiés-Embajadores,156.0,2,2,570000,3654
4069,Malasaña-Universidad,212.0,4,3,980000,4623
4068,Sol,64.0,1,1,389990,6094
4067,Lavapiés-Embajadores,85.0,2,1,368000,4329
4066,Palacio,75.0,2,1,409000,5453
4065,Centro,202.0,4,2,920000,4554
4063,Lavapiés-Embajadores,77.0,2,1,305000,3961
4062,Lavapiés-Embajadores,49.0,1,1,162000,3306
4061,Lavapiés-Embajadores,89.0,1,1,349000,3921
4060,Chueca-Justicia,50.0,1,1,295000,5900
4059,Palacio,115.0,2,1,520000,4522
4058,Palacio,150.0,3,2,790000,5267
4056,Malasaña-Universidad,114.0,3,2,639000,5605
4055,Lavapiés-Embajadores,158.0,4,2,660000,4177
4053,Malasaña-Universidad,183.0,4,3,1050000,5738
4052,Palacio,50.0,1,1,292000,5840
4051,Centro,123.0,2,2,590000,4797
4048,Centro,155.0,3,2,860000,5548
4047,Centro,36.0,1,1,215000,5972
4046,Lavapiés-Embajadores,68.0,1,1,238000,3500
4045,Sol,216.0,6,2,949000,4394
4044,Palacio,96.0,3,1,399000,4156
4042,Lavapiés-Embajadores,330.0,4,2,1090000,3303
4041,Sol,94.0,1,1,550000,5851
4040,Centro,101.0,2,2,490000,4851
4038,Palacio,142.0,4,2,650000,4577
4036,Lavapiés-Embajadores,93.0,2,1,450000,4839
4035,Centro,258.0,5,2,915000,3547
4034,Chueca-Justicia,42.0,2,1,249000,5929
4033,Malasaña-Universidad,130.0,5,3,580000,4462
4032,Lavapiés-Embajadores,147.0,3,2,426500,2901
4031,Malasaña-Universidad,42.0,1,1,299000,7119
4029,Palacio,98.0,1,2,467000,4765
4028,Lavapiés-Embajadores,42.0,1,1,159000,3786
4027,Palacio,60.0,1,1,310000,5167
4026,Centro,120.0,2,2,550000,4583
4025,Centro,131.0,2,2,775000,5916
4024,Centro,142.0,3,3,695000,4894
4023,Centro,186.0,1,2,1250000,6720
4022,Palacio,96.0,3,1,379000,3948
4021,Chueca-Justicia,146.0,4,3,1045000,7158
4020,Centro,58.0,1,1,455000,7845
4018,Huertas-Cortes,60.0,1,2,380000,6333
4017,Malasaña-Universidad,127.0,2,1,415000,3268
4016,Chueca-Justicia,140.0,3,2,590000,4214
4015,Lavapiés-Embajadores,25.0,0,1,137000,5480
4014,Centro,72.0,2,1,360000,5000
4013,Malasaña-Universidad,145.0,4,2,645000,4448
4012,Palacio,72.0,1,1,340000,4722
4011,Chueca-Justicia,56.0,1,1,368000,6571
4009,Centro,203.0,2,3,1380000,6798
4008,Malasaña-Universidad,121.0,6,6,1100000,9091
4007,Chueca-Justicia,122.0,2,2,575000,4713
4006,Chueca-Justicia,59.0,1,1,360000,6102
4005,Palacio,196.0,2,2,750000,3827
4004,Palacio,68.0,3,1,280000,4118
4003,Palacio,127.0,4,2,530000,4173
4001,Chueca-Justicia,77.0,2,2,695000,9026
4000,Chueca-Justicia,70.0,2,2,515000,7357
3999,Lavapiés-Embajadores,44.0,1,1,214000,4864
3998,Palacio,77.0,2,1,398000,5169
3997,Malasaña-Universidad,86.0,2,2,548000,6372
3996,Chueca-Justicia,154.0,5,5,999000,6487
3995,Malasaña-Universidad,135.0,5,5,940000,6963
3994,Malasaña-Universidad,68.0,2,1,435000,6397
3993,Chueca-Justicia,55.0,1,1,349000,6345
3992,Centro,87.0,2,2,520000,5977
3991,Centro,102.0,4,1,360000,3529
3990,Huertas-Cortes,132.0,3,2,635000,4811
3989,Malasaña-Universidad,138.0,3,1,489000,3543
3988,Chueca-Justicia,40.0,1,1,190000,4750
3987,Centro,37.0,1,1,215000,5811
3986,Malasaña-Universidad,133.0,3,1,619000,4654
3985,Lavapiés-Embajadores,82.0,4,1,315000,3841
3984,Huertas-Cortes,59.0,1,1,280000,4746
3983,Chueca-Justicia,132.0,3,2,785000,5947
3982,Sol,91.0,2,1,495000,5440
3980,Malasaña-Universidad,90.0,3,1,430000,4778
3979,Malasaña-Universidad,91.0,4,1,420000,4615
3978,Chueca-Justicia,110.0,3,1,475000,4318
3977,Huertas-Cortes,50.0,0,2,199000,3980
3976,Malasaña-Universidad,255.0,4,3,1050000,4118
3975,Lavapiés-Embajadores,99.0,3,2,399500,4035
3974,Chueca-Justicia,70.0,2,2,515000,7357
3973,Malasaña-Universidad,49.0,1,1,305000,6224
3972,Malasaña-Universidad,140.0,4,2,560000,4000
3971,Centro,232.0,3,3,1250000,5388
3970,Chueca-Justicia,47.0,1,1,215000,4574
3969,Sol,86.0,1,1,390000,4535
3968,Chueca-Justicia,70.0,1,1,485000,6929
3967,Malasaña-Universidad,63.0,2,1,289000,4587
3966,Lavapiés-Embajadores,49.0,1,1,162000,3306
3965,Malasaña-Universidad,48.0,1,1,199000,4146
3964,Malasaña-Universidad,50.0,2,1,270000,5400
3963,Sol,40.0,1,1,285000,7125
3962,Lavapiés-Embajadores,81.0,2,2,415000,5123
3961,Chueca-Justicia,56.0,1,1,368000,6571
3960,Malasaña-Universidad,78.0,1,1,485000,6218
3959,Chueca-Justicia,108.0,3,2,350000,3241
3958,Palacio,232.0,2,2,815000,3513
3957,Malasaña-Universidad,94.0,2,2,540000,5745
3956,Malasaña-Universidad,90.0,2,2,587000,6522
3955,Malasaña-Universidad,81.0,2,2,540000,6667
3954,Huertas-Cortes,135.0,3,2,550000,4074
3953,Lavapiés-Embajadores,26.0,1,1,196000,7538
3952,Sol,173.0,5,3,1400000,8092
3951,Malasaña-Universidad,159.0,5,5,940000,5912
3950,Malasaña-Universidad,159.0,5,5,940000,5912
3949,Lavapiés-Embajadores,57.0,2,1,215000,3772
3948,Huertas-Cortes,206.0,3,2,920000,4466
3947,Huertas-Cortes,63.0,1,1,340000,5397
3946,Huertas-Cortes,162.0,3,2,750000,4630
3945,Chueca-Justicia,127.0,3,2,645000,5079
3944,Lavapiés-Embajadores,89.0,3,2,470000,5281
3943,Malasaña-Universidad,147.0,5,1,560000,3810
3942,Huertas-Cortes,165.0,5,2,670000,4061
3941,Sol,64.0,1,1,495000,7734
3940,Malasaña-Universidad,110.0,3,2,585000,5318
3939,Chueca-Justicia,200.0,4,2,880000,4400
3938,Malasaña-Universidad,85.0,2,1,390000,4588
3937,Malasaña-Universidad,87.0,2,2,520000,5977
3936,Chueca-Justicia,179.0,5,5,999000,5581
3935,Malasaña-Universidad,78.0,1,1,525000,6731
3934,Malasaña-Universidad,78.0,1,1,495000,6346
3933,Sol,99.0,2,2,615000,6212
3932,Palacio,255.0,5,3,1500000,5882
3931,Malasaña-Universidad,93.0,2,2,520000,5591
3930,Centro,91.0,3,2,550000,6044
3929,Centro,91.0,3,2,550000,6044
3922,Malasaña-Universidad,78.0,1,1,495000,6346
3921,Lavapiés-Embajadores,40.0,1,1,189000,4725
3920,Lavapiés-Embajadores,130.0,4,3,545000,4192
3919,Lavapiés-Embajadores,80.0,2,2,340000,4250
3918,Malasaña-Universidad,121.0,6,6,1100000,9091
3917,Sol,165.0,2,3,700000,4242
3916,Sol,95.0,1,2,560000,5895
3915,Palacio,63.0,2,1,260000,4127
3914,Palacio,64.0,2,1,340000,5312
3913,Chueca-Justicia,66.0,2,1,349000,5288
3912,Lavapiés-Embajadores,48.0,1,1,225000,4688
3911,Huertas-Cortes,50.0,1,1,260000,5200
3910,Centro,70.0,1,1,289000,4129
3909,Centro,70.0,2,1,180000,2571
3908,Chueca-Justicia,158.0,3,2,830000,5253
3907,Malasaña-Universidad,94.0,2,2,540000,5745
3906,Malasaña-Universidad,87.0,2,2,520000,5977
3905,Lavapiés-Embajadores,104.0,4,1,360000,3462
3904,Lavapiés-Embajadores,147.0,3,1,460000,3129
3903,Chueca-Justicia,108.0,3,2,350000,3241
3902,Palacio,225.0,3,3,1200000,5333
3900,Centro,119.0,2,2,755000,6345
3899,Centro,144.0,5,5,715000,4965
3898,Centro,49.0,1,1,359000,7327
3897,Malasaña-Universidad,78.0,1,1,485000,6218
3896,Centro,118.0,2,2,860000,7288
3895,Centro,212.0,3,2,1300000,6132
3894,Lavapiés-Embajadores,110.0,3,1,360000,3273
3893,Centro,220.0,3,3,1380000,6273
3892,Chueca-Justicia,70.0,2,2,515000,7357
3891,Malasaña-Universidad,78.0,1,1,495000,6346
3890,Centro,87.0,2,2,520000,5977
3889,Sol,59.0,1,1,373000,6322
3888,Malasaña-Universidad,110.0,3,2,630000,5727
3887,Huertas-Cortes,66.0,3,1,315000,4773
3886,Malasaña-Universidad,121.0,6,6,1100000,9091
3885,Palacio,83.0,4,2,335000,4036
3884,Chueca-Justicia,143.0,3,2,875000,6119
3883,Lavapiés-Embajadores,54.0,1,1,249000,4611
3882,Palacio,121.0,4,2,429000,3545
3881,Sol,59.0,2,1,170000,2881
3880,Chueca-Justicia,67.0,2,1,450000,6716
3879,Malasaña-Universidad,33.0,1,1,207000,6273
3878,Lavapiés-Embajadores,101.0,3,3,612000,6059
3877,Chueca-Justicia,52.0,1,1,420000,8077
3876,Lavapiés-Embajadores,35.0,1,1,205000,5857
3875,Malasaña-Universidad,88.0,2,2,520000,5909
3873,Centro,139.0,5,4,750000,5396
3872,Centro,117.0,2,2,795000,6795
3871,Centro,51.0,2,1,259000,5078
3870,Lavapiés-Embajadores,110.0,3,1,360000,3273
3869,Malasaña-Universidad,45.0,0,1,165000,3667
3868,Sol,155.0,4,1,465000,3000
3866,Malasaña-Universidad,129.0,6,6,1100000,8527
3865,Chueca-Justicia,134.0,5,1,520000,3881
3864,Malasaña-Universidad,66.0,1,1,400000,6061
3863,Palacio,43.0,1,1,259000,6023
3862,Malasaña-Universidad,80.0,3,1,369900,4624
3861,Centro,85.0,2,2,670000,7882
3860,Sol,100.0,4,2,580000,5800
3859,Huertas-Cortes,119.0,2,2,635000,5336
3858,Lavapiés-Embajadores,84.0,2,1,267000,3179
3857,Lavapiés-Embajadores,43.0,1,1,225000,5233
3856,Malasaña-Universidad,117.0,2,2,998000,8530
3855,Malasaña-Universidad,82.0,2,2,520000,6341
3854,Malasaña-Universidad,83.0,3,1,399000,4807
3853,Chueca-Justicia,166.0,2,2,850000,5120
3852,Malasaña-Universidad,41.0,2,1,345000,8415
3851,Malasaña-Universidad,184.0,2,3,670000,3641
3850,Chueca-Justicia,55.0,2,2,297000,5400
3849,Huertas-Cortes,72.0,1,1,485000,6736
3848,Centro,94.0,2,2,540000,5745
3847,Malasaña-Universidad,68.0,1,1,485000,7132
3846,Malasaña-Universidad,29.0,2,1,145000,5000
3845,Malasaña-Universidad,265.0,3,2,1350000,5094
3844,Palacio,83.0,2,2,439000,5289
3843,Malasaña-Universidad,57.0,1,1,239000,4193
3842,Huertas-Cortes,115.0,3,3,605000,5261
3841,Malasaña-Universidad,87.0,2,2,520000,5977
3840,Malasaña-Universidad,87.0,2,2,520000,5977
3839,Chueca-Justicia,110.0,3,1,475000,4318
3838,Malasaña-Universidad,140.0,5,1,560000,4000
3837,Malasaña-Universidad,131.0,5,3,850000,6489
3836,Malasaña-Universidad,131.0,5,3,850000,6489
3835,Malasaña-Universidad,144.0,3,2,635000,4410
3833,Malasaña-Universidad,104.0,3,3,575000,5529
3832,Malasaña-Universidad,107.0,2,2,495000,4626
3831,Palacio,120.0,4,2,890000,7417
3830,Malasaña-Universidad,129.0,3,1,670000,5194
3829,Centro,75.0,1,1,399000,5320
3828,Chueca-Justicia,55.0,1,1,368000,6691
3827,Centro,53.0,1,1,289000,5453
3826,Centro,122.0,3,2,590000,4836
3825,Centro,96.0,3,1,379000,3948
3824,Centro,235.0,10,3,930000,3957
3823,Centro,40.0,1,1,185000,4625
3822,Palacio,299.0,4,3,695000,2324
3821,Huertas-Cortes,114.0,3,1,399900,3508
3820,Malasaña-Universidad,183.0,4,3,1050000,5738
3819,Centro,44.0,2,1,199000,4523
3818,Malasaña-Universidad,78.0,1,1,485000,6218
3817,Centro,194.0,4,3,995000,5129
3816,Centro,194.0,4,3,995000,5129
3815,Centro,128.0,2,2,845000,6602
3813,Sol,195.0,4,2,698000,3579
3812,Malasaña-Universidad,67.0,1,1,335000,5000
3811,Palacio,58.0,2,1,280000,4828
3810,Palacio,41.0,0,1,250000,6098
3809,Centro,131.0,4,2,430000,3282
3808,Malasaña-Universidad,91.0,3,1,550000,6044
3807,Centro,40.0,2,1,185000,4625
3806,Huertas-Cortes,40.0,0,1,255000,6375
3805,Malasaña-Universidad,140.0,4,1,560000,4000
3803,Lavapiés-Embajadores,36.0,1,1,137000,3806
3802,Lavapiés-Embajadores,40.0,1,1,137000,3425
3801,Malasaña-Universidad,145.0,3,2,645000,4448
3800,Malasaña-Universidad,265.0,3,2,1350000,5094
3799,Sol,247.0,3,3,1050000,4251
3798,Malasaña-Universidad,117.0,4,1,539000,4607
3797,Chueca-Justicia,200.0,3,4,1250000,6250
3796,Malasaña-Universidad,124.0,4,1,450000,3629
3795,Malasaña-Universidad,124.0,4,1,450000,3629
3794,Lavapiés-Embajadores,26.0,1,1,175000,6731
3793,Palacio,118.0,3,1,599000,5076
3792,Palacio,63.0,2,1,260000,4127
3791,Lavapiés-Embajadores,26.0,1,1,170000,6538
3790,Lavapiés-Embajadores,33.0,2,1,149000,4515
3789,Lavapiés-Embajadores,130.0,3,1,345000,2654
3788,Malasaña-Universidad,159.0,5,5,940000,5912
3786,Sol,133.0,2,2,675000,5075
3785,Lavapiés-Embajadores,65.0,1,1,305000,4692
3784,Sol,122.0,2,2,590000,4836
3783,Centro,78.0,0,1,495000,6346
3782,Centro,63.0,2,1,298500,4738
3781,Lavapiés-Embajadores,63.0,3,1,338300,5370
3780,Lavapiés-Embajadores,86.0,3,1,385000,4477
3779,Sol,52.0,2,1,240000,4615
3778,Malasaña-Universidad,141.0,4,2,645000,4574
3777,Centro,42.0,1,1,200000,4762
3776,Malasaña-Universidad,110.0,3,1,475000,4318
3775,Malasaña-Universidad,40.0,1,1,185000,4625
3774,Chueca-Justicia,30.0,2,2,225000,7500
3773,Lavapiés-Embajadores,138.0,5,2,440500,3192
3772,Lavapiés-Embajadores,224.0,4,3,1100000,4911
3771,Malasaña-Universidad,90.0,2,3,550000,6111
3770,Malasaña-Universidad,121.0,6,6,1100000,9091
3769,Chueca-Justicia,134.0,3,1,469000,3500
3768,Malasaña-Universidad,117.0,3,1,539000,4607
3767,Chueca-Justicia,52.0,1,1,289000,5558
3766,Malasaña-Universidad,141.0,4,2,645000,4574
3765,Malasaña-Universidad,95.0,2,2,525000,5526
3764,Chueca-Justicia,179.0,5,5,999000,5581
3763,Sol,86.0,1,1,390000,4535
3762,Centro,94.0,2,2,540000,5745
3761,Malasaña-Universidad,71.0,1,2,345000,4859
3760,Chueca-Justicia,112.0,2,2,749000,6688
3759,Lavapiés-Embajadores,26.0,0,1,149000,5731
3758,Malasaña-Universidad,87.0,2,2,520000,5977
3757,Huertas-Cortes,171.0,4,2,750000,4386
3756,Chueca-Justicia,179.0,5,5,999000,5581
